Age,cohort,data_source,10th percentile,20th percentile,30th percentile,40th percentile,5th percentile,50th percentile,60th percentile,70th percentile,80th percentile,90th percentile,95th percentile,98th percentile,Mean
87,All,High participation,0.013,0.085,0.208,0.417,-0.008,0.754,1.321,2.352,4.8,11.932,23.794,50.276,5.637
87,All,HRS,0,0.046,0.166,0.412,0,1.045,2.055,3.78,7.798,14.366,24.753,48.337,7.442
87,All,Less risk,0.012,0.082,0.201,0.411,-0.009,0.744,1.302,2.312,4.722,11.88,23.708,50.105,5.605
87,All,Low participation,0.011,0.081,0.202,0.409,-0.009,0.741,1.301,2.316,4.76,11.905,23.745,50.221,5.618
87,All,Mandated employer plans (100%),0.012,0.083,0.205,0.414,-0.009,0.75,1.312,2.341,4.787,11.921,23.779,50.246,5.63
87,All,Mandated employer plans (60%),0.012,0.083,0.205,0.413,-0.009,0.749,1.312,2.339,4.788,11.92,23.779,50.246,5.63
87,All,More risk,0.012,0.084,0.207,0.419,-0.009,0.755,1.316,2.363,4.817,11.967,23.93,50.242,5.648
87,All,No auto-enrollment,0.013,0.085,0.208,0.417,-0.008,0.754,1.321,2.352,4.8,11.932,23.794,50.276,5.637
87,All,No cash outs,0.016,0.088,0.213,0.427,-0.006,0.769,1.343,2.397,4.827,11.999,23.88,50.374,5.66
87,All,No target date funds,0.012,0.083,0.203,0.41,-0.009,0.743,1.306,2.336,4.775,11.926,23.896,50.12,5.626
87,All,Rebalance every 5 years,0.012,0.082,0.205,0.413,-0.009,0.747,1.311,2.334,4.779,11.909,23.783,50.275,5.628
87,All,Reduce fees,0.012,0.084,0.208,0.418,-0.009,0.758,1.323,2.362,4.834,11.972,23.933,50.345,5.651
87,All,Repeat the 1970s,0.012,0.083,0.205,0.417,-0.009,0.753,1.323,2.352,4.82,12.007,23.881,50.363,5.646
87,All,SCF,0.018,0.098,0.219,0.443,0.001,0.906,1.478,2.825,5.731,11.95,25.143,68.114,7.899
87,low-1920,HRS,0,0.044,0.139,0.365,0,0.891,1.71,3.389,6.165,12.668,20.886,45.909,7.202
87,low-1925,All Roth-401k accounts #1,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,All Roth-401k accounts #2,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Baseline,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,High participation,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Less risk,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Low participation,0,0.027,0.108,0.282,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Mandated employer plans (100%),0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Mandated employer plans (60%),0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,More risk,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,No auto-enrollment,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,No cash outs,0,0.027,0.108,0.281,0,0.536,0.952,1.71,2.999,5.596,10.113,18.267,2.274
87,low-1925,No target date funds,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Rebalance every 5 years,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Reduce fees,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,Repeat the 1970s,0,0.027,0.108,0.281,0,0.536,0.952,1.711,2.999,5.596,10.113,18.267,2.274
87,low-1925,SCF,0.025,0.112,0.236,0.543,0.001,1.239,1.789,3.369,5.655,13.043,26.392,49.108,6.989
88,1921-1925,HRS,0,0.031,0.135,0.36,-0.004,0.648,1.805,2.556,5.027,13.078,19.56,47.8,5.046
88,1926-1930,All Roth-401k accounts #1,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,All Roth-401k accounts #2,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,Baseline,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,High participation,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1926-1930,Less risk,0.002,0.057,0.155,0.34,-0.011,0.613,1.116,1.917,3.225,7.637,15.009,34.704,3.856
88,1926-1930,Low participation,0.002,0.057,0.155,0.343,-0.011,0.617,1.122,1.917,3.225,7.637,14.963,34.678,3.856
88,1926-1930,Mandated employer plans (100%),0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,Mandated employer plans (60%),0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,More risk,0.002,0.057,0.154,0.341,-0.011,0.609,1.121,1.917,3.225,7.637,14.977,34.876,3.855
88,1926-1930,No auto-enrollment,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,No cash outs,0.003,0.059,0.156,0.346,-0.009,0.621,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,No target date funds,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.856
88,1926-1930,Rebalance every 5 years,0.002,0.057,0.155,0.343,-0.011,0.613,1.116,1.917,3.225,7.637,14.963,34.704,3.855
88,1926-1930,Reduce fees,0.002,0.057,0.155,0.343,-0.011,0.613,1.116,1.917,3.225,7.637,14.955,34.671,3.855
88,1926-1930,Repeat the 1970s,0.002,0.057,0.155,0.343,-0.011,0.613,1.122,1.917,3.225,7.637,14.963,34.678,3.855
88,1926-1930,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1931-1935,All Roth-401k accounts #1,0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,All Roth-401k accounts #2,0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,Baseline,0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,High participation,0,0.05,0.147,0.342,-0.009,0.656,1.298,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1931-1935,Less risk,0,0.048,0.147,0.343,-0.009,0.666,1.287,2.476,5.277,13.287,31.389,63.671,6.295
88,1931-1935,Low participation,0,0.049,0.147,0.347,-0.009,0.654,1.295,2.529,5.254,13.35,31.389,63.534,6.297
88,1931-1935,Mandated employer plans (100%),0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,Mandated employer plans (60%),0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,More risk,0,0.049,0.149,0.346,-0.009,0.655,1.281,2.518,5.256,13.32,31.391,63.627,6.296
88,1931-1935,No auto-enrollment,0,0.05,0.147,0.342,-0.009,0.656,1.298,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,No cash outs,0,0.051,0.147,0.34,-0.008,0.654,1.298,2.529,5.238,13.35,31.389,63.534,6.296
88,1931-1935,No target date funds,0,0.05,0.147,0.342,-0.009,0.655,1.295,2.529,5.25,13.34,31.389,63.534,6.299
88,1931-1935,Rebalance every 5 years,0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.535,6.297
88,1931-1935,Reduce fees,0,0.05,0.147,0.343,-0.009,0.656,1.298,2.51,5.245,13.338,31.387,63.515,6.297
88,1931-1935,Repeat the 1970s,0,0.05,0.147,0.345,-0.009,0.655,1.295,2.529,5.247,13.35,31.389,63.534,6.297
88,1931-1935,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1936-1940,All Roth-401k accounts #1,0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,All Roth-401k accounts #2,0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,Baseline,0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,High participation,0,0.043,0.13,0.325,-0.009,0.609,1.078,2.138,4.817,12.739,23.59,50.596,5.317
88,1936-1940,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1936-1940,Less risk,0,0.044,0.127,0.321,-0.01,0.609,1.065,2.092,4.705,12.786,23.441,50.596,5.315
88,1936-1940,Low participation,0,0.041,0.129,0.324,-0.011,0.609,1.071,2.123,4.839,12.822,23.59,50.596,5.318
88,1936-1940,Mandated employer plans (100%),0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,Mandated employer plans (60%),0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,More risk,0,0.045,0.127,0.321,-0.01,0.609,1.076,2.128,4.844,12.755,23.622,50.596,5.324
88,1936-1940,No auto-enrollment,0,0.043,0.13,0.325,-0.009,0.609,1.078,2.138,4.817,12.739,23.59,50.596,5.317
88,1936-1940,No cash outs,0.001,0.045,0.131,0.325,-0.009,0.609,1.069,2.158,4.844,12.669,23.59,50.596,5.323
88,1936-1940,No target date funds,0,0.042,0.13,0.324,-0.01,0.609,1.075,2.105,4.833,12.739,23.655,50.596,5.315
88,1936-1940,Rebalance every 5 years,0,0.044,0.131,0.324,-0.01,0.609,1.076,2.123,4.817,12.729,23.615,50.596,5.318
88,1936-1940,Reduce fees,0,0.045,0.131,0.324,-0.01,0.608,1.1,2.105,4.844,12.732,23.643,50.596,5.32
88,1936-1940,Repeat the 1970s,0,0.043,0.131,0.325,-0.01,0.609,1.076,2.123,4.817,12.739,23.59,50.596,5.317
88,1936-1940,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1941-1945,All Roth-401k accounts #1,0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.012
88,1941-1945,All Roth-401k accounts #2,0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.012
88,1941-1945,Baseline,0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.011
88,1941-1945,High participation,0.007,0.069,0.173,0.333,-0.014,0.643,1.155,2.167,5.103,13.29,26.435,62.01,7.013
88,1941-1945,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1941-1945,Less risk,0.007,0.066,0.18,0.333,-0.014,0.655,1.15,2.14,5.033,13.399,26.415,62.185,7.012
88,1941-1945,Low participation,0.007,0.066,0.171,0.333,-0.014,0.636,1.124,2.167,5.103,13.368,26.435,62.01,7.01
88,1941-1945,Mandated employer plans (100%),0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.011
88,1941-1945,Mandated employer plans (60%),0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.011
88,1941-1945,More risk,0.007,0.066,0.171,0.334,-0.014,0.633,1.145,2.151,5.152,13.368,26.382,62.296,7.008
88,1941-1945,No auto-enrollment,0.007,0.069,0.173,0.333,-0.014,0.643,1.155,2.167,5.103,13.29,26.435,62.01,7.013
88,1941-1945,No cash outs,0.009,0.069,0.175,0.341,-0.014,0.64,1.155,2.169,5.084,13.29,26.434,62.01,7.018
88,1941-1945,No target date funds,0.007,0.067,0.168,0.333,-0.014,0.643,1.116,2.159,5.103,13.29,26.141,62.235,7.005
88,1941-1945,Rebalance every 5 years,0.007,0.068,0.169,0.333,-0.014,0.642,1.132,2.188,5.145,13.29,26.436,62.047,7.014
88,1941-1945,Reduce fees,0.007,0.068,0.173,0.334,-0.014,0.653,1.146,2.167,5.07,13.361,26.444,61.941,7.021
88,1941-1945,Repeat the 1970s,0.007,0.068,0.171,0.333,-0.014,0.639,1.133,2.167,5.103,13.29,26.435,62.01,7.011
88,1941-1945,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1946-1950,All Roth-401k accounts #1,0.013,0.082,0.221,0.44,-0.011,0.82,1.364,2.562,5.571,14.654,27.796,48.177,5.923
88,1946-1950,All Roth-401k accounts #2,0.013,0.082,0.221,0.44,-0.011,0.82,1.364,2.562,5.571,14.651,27.796,48.177,5.923
88,1946-1950,Baseline,0.013,0.083,0.221,0.44,-0.011,0.818,1.364,2.562,5.571,14.604,27.831,48.177,5.924
88,1946-1950,High participation,0.013,0.081,0.223,0.453,-0.011,0.813,1.371,2.591,5.595,14.604,27.831,48.177,5.93
88,1946-1950,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1946-1950,Less risk,0.013,0.084,0.221,0.453,-0.011,0.828,1.388,2.602,5.507,14.704,27.718,48.201,5.933
88,1946-1950,Low participation,0.013,0.08,0.226,0.446,-0.011,0.811,1.363,2.549,5.499,14.604,27.831,48.177,5.916
88,1946-1950,Mandated employer plans (100%),0.013,0.083,0.221,0.44,-0.011,0.818,1.364,2.562,5.571,14.604,27.831,48.177,5.924
88,1946-1950,Mandated employer plans (60%),0.013,0.083,0.221,0.44,-0.011,0.818,1.364,2.562,5.571,14.604,27.831,48.177,5.924
88,1946-1950,More risk,0.014,0.083,0.224,0.445,-0.011,0.805,1.375,2.565,5.6,14.647,27.495,48.124,5.925
88,1946-1950,No auto-enrollment,0.013,0.081,0.223,0.453,-0.011,0.813,1.371,2.591,5.595,14.604,27.831,48.177,5.93
88,1946-1950,No cash outs,0.016,0.087,0.239,0.468,-0.007,0.825,1.372,2.655,5.604,14.36,27.841,49.243,5.959
88,1946-1950,No target date funds,0.013,0.083,0.221,0.446,-0.011,0.811,1.359,2.543,5.507,14.446,27.516,48.177,5.916
88,1946-1950,Rebalance every 5 years,0.013,0.083,0.223,0.44,-0.011,0.815,1.372,2.562,5.499,14.542,27.841,48.247,5.919
88,1946-1950,Reduce fees,0.013,0.084,0.223,0.446,-0.011,0.824,1.405,2.582,5.585,14.708,27.926,48.21,5.941
88,1946-1950,Repeat the 1970s,0.014,0.083,0.221,0.44,-0.011,0.815,1.364,2.562,5.571,14.586,27.831,48.177,5.924
88,1946-1950,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1951-1955,All Roth-401k accounts #1,0.021,0.105,0.23,0.45,-0.008,0.851,1.502,2.612,5.635,14.042,26.379,62.002,7.136
88,1951-1955,All Roth-401k accounts #2,0.021,0.105,0.231,0.45,-0.008,0.851,1.504,2.612,5.635,14.055,26.379,62.002,7.136
88,1951-1955,Baseline,0.022,0.104,0.232,0.453,-0.008,0.859,1.524,2.663,5.648,14.021,26.379,62.007,7.152
88,1951-1955,High participation,0.022,0.108,0.234,0.461,-0.008,0.866,1.524,2.682,5.635,14.021,26.411,62.038,7.162
88,1951-1955,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1951-1955,Less risk,0.022,0.105,0.226,0.45,-0.008,0.833,1.51,2.635,5.725,13.929,26.89,62.088,7.145
88,1951-1955,Low participation,0.02,0.105,0.234,0.452,-0.008,0.843,1.512,2.653,5.63,14,26.379,62.007,7.141
88,1951-1955,Mandated employer plans (100%),0.022,0.104,0.232,0.453,-0.008,0.859,1.524,2.663,5.648,14.021,26.379,62.007,7.152
88,1951-1955,Mandated employer plans (60%),0.022,0.104,0.232,0.453,-0.008,0.859,1.524,2.663,5.648,14.021,26.379,62.007,7.152
88,1951-1955,More risk,0.022,0.104,0.234,0.457,-0.008,0.866,1.55,2.751,5.714,14.096,26.903,62.022,7.2
88,1951-1955,No auto-enrollment,0.022,0.108,0.234,0.461,-0.008,0.866,1.524,2.682,5.635,14.021,26.411,62.038,7.162
88,1951-1955,No cash outs,0.026,0.107,0.236,0.461,-0.006,0.883,1.57,2.704,5.645,14.055,26.331,62.393,7.178
88,1951-1955,No target date funds,0.021,0.105,0.232,0.453,-0.008,0.86,1.518,2.634,5.672,13.933,26.412,61.987,7.152
88,1951-1955,Rebalance every 5 years,0.021,0.104,0.232,0.452,-0.008,0.854,1.524,2.664,5.649,14.031,26.379,62.007,7.149
88,1951-1955,Reduce fees,0.022,0.105,0.232,0.459,-0.008,0.866,1.552,2.696,5.676,14.055,26.424,62.061,7.178
88,1951-1955,Repeat the 1970s,0.021,0.104,0.23,0.453,-0.008,0.859,1.521,2.662,5.619,14.021,26.379,62.089,7.15
88,1951-1955,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1956-1960,All Roth-401k accounts #1,0.017,0.096,0.219,0.421,-0.007,0.695,1.179,2.098,4.296,11.207,22.613,52.578,5.861
88,1956-1960,All Roth-401k accounts #2,0.017,0.096,0.219,0.421,-0.007,0.695,1.174,2.11,4.307,11.207,22.617,52.578,5.862
88,1956-1960,Baseline,0.019,0.097,0.231,0.423,-0.007,0.699,1.196,2.174,4.343,11.294,22.735,52.689,5.895
88,1956-1960,High participation,0.02,0.1,0.233,0.425,-0.007,0.71,1.208,2.196,4.439,11.294,22.735,51.403,5.904
88,1956-1960,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1956-1960,Less risk,0.02,0.097,0.224,0.419,-0.007,0.681,1.199,2.162,4.259,11.28,22.536,52.587,5.863
88,1956-1960,Low participation,0.019,0.096,0.225,0.418,-0.008,0.694,1.185,2.163,4.343,11.294,22.735,52.689,5.883
88,1956-1960,Mandated employer plans (100%),0.019,0.097,0.231,0.423,-0.007,0.699,1.201,2.171,4.343,11.294,22.735,52.689,5.896
88,1956-1960,Mandated employer plans (60%),0.019,0.097,0.231,0.423,-0.007,0.699,1.201,2.171,4.343,11.294,22.735,52.689,5.896
88,1956-1960,More risk,0.019,0.099,0.235,0.425,-0.007,0.702,1.238,2.199,4.426,11.534,22.563,52.798,5.919
88,1956-1960,No auto-enrollment,0.02,0.1,0.233,0.425,-0.007,0.71,1.208,2.196,4.439,11.294,22.735,51.403,5.904
88,1956-1960,No cash outs,0.021,0.101,0.234,0.436,-0.005,0.728,1.246,2.237,4.404,11.305,22.735,52.689,5.925
88,1956-1960,No target date funds,0.02,0.098,0.225,0.421,-0.007,0.696,1.189,2.162,4.343,11.436,22.735,52.689,5.89
88,1956-1960,Rebalance every 5 years,0.019,0.097,0.231,0.425,-0.007,0.696,1.193,2.167,4.334,11.294,22.735,52.739,5.894
88,1956-1960,Reduce fees,0.019,0.098,0.236,0.425,-0.007,0.708,1.23,2.22,4.405,11.359,22.993,52.773,5.92
88,1956-1960,Repeat the 1970s,0.019,0.095,0.223,0.42,-0.007,0.686,1.182,2.09,4.252,11.289,22.729,52.201,5.851
88,1956-1960,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1961-1965,All Roth-401k accounts #1,0.016,0.091,0.213,0.408,-0.006,0.728,1.198,2.095,4.051,10.404,19.89,44.369,4.848
88,1961-1965,All Roth-401k accounts #2,0.016,0.091,0.213,0.411,-0.006,0.729,1.197,2.095,4.043,10.404,19.897,44.434,4.851
88,1961-1965,Baseline,0.017,0.092,0.219,0.428,-0.006,0.75,1.265,2.179,4.166,10.404,19.915,45.002,4.919
88,1961-1965,High participation,0.019,0.097,0.228,0.429,-0.005,0.755,1.271,2.215,4.176,10.414,19.915,45.002,4.933
88,1961-1965,Less risk,0.018,0.093,0.219,0.416,-0.006,0.75,1.228,2.161,4.149,10.458,19.834,45.084,4.882
88,1961-1965,Low participation,0.017,0.091,0.217,0.419,-0.007,0.74,1.247,2.161,4.083,10.404,19.915,44.738,4.9
88,1961-1965,Mandated employer plans (100%),0.018,0.093,0.22,0.425,-0.005,0.75,1.254,2.185,4.176,10.404,19.915,45.002,4.918
88,1961-1965,Mandated employer plans (60%),0.018,0.093,0.22,0.425,-0.005,0.75,1.254,2.185,4.176,10.404,19.915,45.002,4.919
88,1961-1965,More risk,0.018,0.093,0.22,0.429,-0.006,0.765,1.264,2.231,4.218,10.502,20.087,44.833,4.949
88,1961-1965,No auto-enrollment,0.019,0.097,0.228,0.429,-0.005,0.755,1.271,2.215,4.176,10.414,19.915,45.002,4.933
88,1961-1965,No cash outs,0.022,0.098,0.223,0.428,0,0.754,1.285,2.247,4.196,10.404,20.2,45.099,4.949
88,1961-1965,No target date funds,0.018,0.091,0.216,0.423,-0.006,0.74,1.247,2.18,4.185,10.393,19.915,45.099,4.918
88,1961-1965,Rebalance every 5 years,0.017,0.092,0.22,0.425,-0.006,0.75,1.255,2.173,4.166,10.406,19.914,45,4.917
88,1961-1965,Reduce fees,0.018,0.092,0.223,0.434,-0.006,0.763,1.274,2.22,4.269,10.458,19.97,45.096,4.949
88,1961-1965,Repeat the 1970s,0.016,0.088,0.209,0.404,-0.006,0.702,1.186,2.009,3.873,10.271,19.715,44.105,4.807
88,1961-1965,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1966-1970,All Roth-401k accounts #1,0.01,0.077,0.2,0.404,-0.011,0.726,1.349,2.456,4.841,12.499,24.16,47.845,5.253
88,1966-1970,All Roth-401k accounts #2,0.01,0.077,0.2,0.407,-0.011,0.735,1.355,2.458,4.841,12.493,24.303,47.903,5.259
88,1966-1970,Baseline,0.012,0.089,0.222,0.43,-0.011,0.805,1.425,2.608,5.309,12.969,24.71,48.648,5.383
88,1966-1970,High participation,0.015,0.095,0.226,0.436,-0.011,0.808,1.445,2.694,5.337,12.969,24.874,48.648,5.399
88,1966-1970,Less risk,0.012,0.084,0.219,0.428,-0.011,0.797,1.423,2.563,5.079,12.819,23.883,48.376,5.314
88,1966-1970,Low participation,0.012,0.081,0.217,0.427,-0.012,0.782,1.416,2.581,5.279,12.911,24.71,48.612,5.355
88,1966-1970,Mandated employer plans (100%),0.014,0.089,0.223,0.43,-0.011,0.806,1.431,2.608,5.309,12.969,24.71,48.648,5.385
88,1966-1970,Mandated employer plans (60%),0.012,0.089,0.223,0.43,-0.011,0.806,1.429,2.608,5.309,12.969,24.71,48.648,5.384
88,1966-1970,More risk,0.013,0.091,0.229,0.442,-0.011,0.807,1.457,2.656,5.333,13.103,24.64,48.764,5.412
88,1966-1970,No auto-enrollment,0.015,0.095,0.226,0.436,-0.011,0.808,1.445,2.694,5.337,12.969,24.874,48.648,5.399
88,1966-1970,No cash outs,0.021,0.101,0.236,0.45,-0.004,0.858,1.525,2.749,5.4,13.014,25.143,48.648,5.448
88,1966-1970,No target date funds,0.011,0.085,0.221,0.43,-0.011,0.789,1.429,2.609,5.243,12.92,24.667,48.38,5.367
88,1966-1970,Rebalance every 5 years,0.012,0.089,0.222,0.43,-0.011,0.806,1.424,2.62,5.295,12.969,24.689,48.648,5.382
88,1966-1970,Reduce fees,0.013,0.091,0.227,0.441,-0.011,0.821,1.455,2.658,5.395,13.147,25.09,48.772,5.433
88,1966-1970,Repeat the 1970s,0.011,0.077,0.2,0.408,-0.011,0.747,1.345,2.42,4.779,12.6,23.694,48.216,5.235
88,1966-1970,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1971-1975,All Roth-401k accounts #1,0.011,0.088,0.208,0.415,-0.01,0.743,1.259,2.295,4.74,13.617,27.946,60.447,6.454
88,1971-1975,All Roth-401k accounts #2,0.011,0.089,0.207,0.415,-0.01,0.748,1.259,2.291,4.736,13.617,27.961,60.767,6.462
88,1971-1975,Baseline,0.015,0.103,0.237,0.457,-0.009,0.804,1.365,2.533,5.077,13.724,28.114,62.474,6.602
88,1971-1975,High participation,0.016,0.107,0.242,0.471,-0.009,0.812,1.383,2.538,5.079,13.724,28.114,62.343,6.617
88,1971-1975,Less risk,0.014,0.102,0.235,0.449,-0.009,0.791,1.353,2.455,5.039,13.678,27.651,62.223,6.555
88,1971-1975,Low participation,0.013,0.101,0.231,0.45,-0.009,0.792,1.335,2.434,5.007,13.724,28.089,62.474,6.583
88,1971-1975,Mandated employer plans (100%),0.015,0.104,0.237,0.463,-0.009,0.804,1.37,2.521,5.073,13.724,28.089,62.474,6.605
88,1971-1975,Mandated employer plans (60%),0.015,0.104,0.235,0.462,-0.009,0.804,1.366,2.521,5.073,13.724,28.089,62.474,6.605
88,1971-1975,More risk,0.014,0.105,0.238,0.471,-0.009,0.798,1.381,2.531,5.092,13.971,28.237,62.848,6.635
88,1971-1975,No auto-enrollment,0.016,0.107,0.242,0.471,-0.009,0.812,1.383,2.538,5.079,13.724,28.114,62.343,6.617
88,1971-1975,No cash outs,0.02,0.112,0.25,0.476,-0.006,0.832,1.418,2.633,5.177,14.06,28.184,60.903,6.669
88,1971-1975,No target date funds,0.013,0.103,0.235,0.457,-0.009,0.788,1.331,2.502,5.077,13.929,28.015,63.621,6.605
88,1971-1975,Rebalance every 5 years,0.015,0.102,0.237,0.458,-0.009,0.804,1.365,2.533,5.089,13.723,28.181,62.474,6.602
88,1971-1975,Reduce fees,0.015,0.105,0.24,0.469,-0.009,0.817,1.389,2.536,5.087,13.993,28.563,62.881,6.645
88,1971-1975,Repeat the 1970s,0.014,0.1,0.229,0.449,-0.009,0.791,1.331,2.455,5.015,13.997,28.065,61.321,6.579
88,1971-1975,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1976-1980,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
88,1976-1985,All Roth-401k accounts #1,0.007,0.077,0.192,0.376,-0.012,0.689,1.174,2.151,4.475,11.392,22.294,43.58,5.032
88,1976-1985,All Roth-401k accounts #2,0.008,0.078,0.194,0.381,-0.012,0.691,1.186,2.167,4.485,11.401,22.235,43.643,5.042
88,1976-1985,Baseline,0.012,0.095,0.221,0.436,-0.011,0.775,1.329,2.466,4.789,11.921,22.692,45.143,5.224
88,1976-1985,High participation,0.013,0.097,0.229,0.446,-0.01,0.784,1.35,2.504,4.829,11.991,22.692,45.143,5.242
88,1976-1985,Less risk,0.012,0.093,0.219,0.432,-0.011,0.751,1.297,2.419,4.711,11.755,22.607,44.654,5.172
88,1976-1985,Low participation,0.011,0.093,0.216,0.427,-0.012,0.761,1.314,2.421,4.777,11.913,22.692,45.143,5.201
88,1976-1985,Mandated employer plans (100%),0.013,0.095,0.222,0.436,-0.01,0.779,1.332,2.471,4.787,11.923,22.705,45.143,5.224
88,1976-1985,Mandated employer plans (60%),0.012,0.095,0.221,0.435,-0.01,0.777,1.332,2.471,4.787,11.923,22.692,45.143,5.223
88,1976-1985,More risk,0.012,0.097,0.227,0.445,-0.011,0.783,1.365,2.519,4.879,12.062,22.774,45.109,5.272
