Age,cohort,data_source,10th Percentile,20th Percentile,30th Percentile,40th Percentile,5th percentile,50th Percentile,60th Percentile,70th Percentile,80th Percentile,90th Percentile,95th Percentile,98th Percentile,Mean
79,1941-1945,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1941-1945,Rebalance every 5 years,0.199,1.126,2.309,3.535,-0.012,5.207,7.875,11.366,16.895,31.252,50.077,92.276,14.872
79,1941-1945,Reduce fees,0.203,1.147,2.319,3.541,-0.012,5.246,7.915,11.39,17.003,31.704,50.195,92.528,14.95
79,1941-1945,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1941-1945,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1946-1950,All Roth-401k accounts #1,0.324,1.413,2.631,4.037,-0.008,5.944,8.395,12.118,18.083,32.958,51.511,79.281,13.859
79,1946-1950,All Roth-401k accounts #2,0.324,1.413,2.631,4.037,-0.008,5.945,8.402,12.139,18.083,32.958,51.669,79.281,13.867
79,1946-1950,Baseline,0.324,1.413,2.631,4.037,-0.008,5.945,8.404,12.139,18.1,32.958,51.842,79.281,13.871
79,1946-1950,High participation,0.328,1.449,2.678,4.088,-0.006,5.97,8.517,12.215,18.199,32.99,51.864,79.281,13.937
79,1946-1950,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1946-1950,Less risk,0.329,1.423,2.662,4.177,-0.008,6.043,8.559,12.31,18.295,33.401,51.962,79.909,14.048
79,1946-1950,Low participation,0.321,1.404,2.577,3.991,-0.009,5.88,8.326,12.028,17.942,32.664,51.696,78.434,13.798
79,1946-1950,Mandated employer plans (100%),0.324,1.413,2.631,4.037,-0.008,5.945,8.404,12.139,18.1,32.958,51.842,79.281,13.871
79,1946-1950,Mandated employer plans (60%),0.324,1.413,2.631,4.037,-0.008,5.945,8.404,12.139,18.1,32.958,51.842,79.281,13.871
79,1946-1950,More risk,0.325,1.418,2.607,4.047,-0.008,5.962,8.407,12.118,18.08,33.086,51.417,79.025,13.896
79,1946-1950,No auto-enrollment,0.328,1.449,2.678,4.088,-0.006,5.97,8.517,12.215,18.199,32.99,51.864,79.281,13.937
79,1946-1950,No cash outs,0.375,1.515,2.783,4.242,0,6.158,8.629,12.412,18.418,33.439,51.978,79.574,14.112
79,1946-1950,No target date funds,0.322,1.413,2.631,4.051,-0.008,5.88,8.365,11.994,17.874,32.741,51.047,78.151,13.818
79,1946-1950,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1946-1950,Rebalance every 5 years,0.324,1.414,2.631,4.037,-0.008,5.945,8.388,12.118,18.114,32.879,51.669,79.31,13.859
79,1946-1950,Reduce fees,0.327,1.423,2.651,4.078,-0.008,6.017,8.558,12.285,18.32,33.194,52.154,79.445,14.012
79,1946-1950,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1946-1950,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1951-1955,All Roth-401k accounts #1,0.343,1.32,2.476,3.892,0.01,5.758,8.324,12.179,18.069,31.587,47.449,80.493,14.281
79,1951-1955,All Roth-401k accounts #2,0.344,1.339,2.521,3.941,0.01,5.794,8.386,12.261,18.143,31.602,48.078,80.852,14.353
79,1951-1955,Baseline,0.35,1.347,2.529,3.948,0.011,5.841,8.408,12.321,18.274,31.651,48.078,81.617,14.407
79,1951-1955,High participation,0.357,1.396,2.566,4.026,0.013,5.888,8.626,12.446,18.342,31.896,48.334,82.007,14.494
79,1951-1955,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1951-1955,Less risk,0.35,1.366,2.523,3.968,0.011,5.853,8.438,12.399,18.287,31.703,46.925,81.156,14.368
79,1951-1955,Low participation,0.344,1.307,2.467,3.853,0.01,5.739,8.3,12.211,18.147,31.587,48.078,80.349,14.31
79,1951-1955,Mandated employer plans (100%),0.35,1.347,2.529,3.946,0.011,5.841,8.418,12.321,18.28,31.651,48.078,81.617,14.407
79,1951-1955,Mandated employer plans (60%),0.35,1.347,2.529,3.946,0.011,5.841,8.418,12.321,18.28,31.651,48.078,81.617,14.407
79,1951-1955,More risk,0.353,1.369,2.558,3.996,0.011,5.885,8.559,12.646,18.694,32.299,49.369,83.134,14.652
79,1951-1955,No auto-enrollment,0.357,1.396,2.566,4.026,0.013,5.888,8.626,12.446,18.342,31.896,48.334,82.007,14.494
79,1951-1955,No cash outs,0.397,1.445,2.663,4.154,0.023,6.072,8.836,12.785,18.683,32.187,48.537,83.386,14.676
79,1951-1955,No target date funds,0.35,1.361,2.523,3.924,0.011,5.779,8.386,12.416,18.31,31.602,48.427,82.007,14.414
79,1951-1955,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1951-1955,Rebalance every 5 years,0.347,1.345,2.536,3.942,0.011,5.818,8.413,12.248,18.264,31.668,48.054,81.609,14.392
79,1951-1955,Reduce fees,0.353,1.382,2.549,3.976,0.011,5.928,8.586,12.627,18.535,32.339,48.334,81.889,14.596
79,1951-1955,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1951-1955,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1956-1960,All Roth-401k accounts #1,0.339,1.118,1.933,3,0.014,4.414,6.468,9.586,14.829,26.921,43.091,76.429,11.94
79,1956-1960,All Roth-401k accounts #2,0.344,1.14,1.979,3.077,0.018,4.522,6.661,9.825,15.104,27.378,43.95,76.637,12.129
79,1956-1960,Baseline,0.346,1.148,2.012,3.142,0.018,4.615,6.793,10.019,15.471,27.669,44.645,76.929,12.272
79,1956-1960,High participation,0.367,1.168,2.046,3.231,0.022,4.69,6.896,10.158,15.564,27.818,44.79,77.059,12.37
79,1956-1960,HRS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1956-1960,Less risk,0.348,1.151,1.988,3.139,0.018,4.601,6.714,9.849,15.107,27.379,43.068,76.844,12.091
79,1956-1960,Low participation,0.339,1.129,1.936,3.037,0.013,4.477,6.618,9.899,15.257,27.432,44.645,76.929,12.161
79,1956-1960,Mandated employer plans (100%),0.345,1.148,2.012,3.139,0.018,4.615,6.793,10.023,15.482,27.669,44.625,76.929,12.276
79,1956-1960,Mandated employer plans (60%),0.345,1.148,2.012,3.139,0.018,4.615,6.793,10.023,15.482,27.669,44.625,76.929,12.276
79,1956-1960,More risk,0.348,1.153,2.012,3.2,0.018,4.7,6.952,10.261,15.744,28.416,45.103,79.02,12.499
79,1956-1960,No auto-enrollment,0.367,1.168,2.046,3.231,0.022,4.69,6.896,10.158,15.564,27.818,44.79,77.059,12.37
79,1956-1960,No cash outs,0.393,1.253,2.166,3.386,0.027,4.982,7.179,10.599,15.798,28.55,45.123,77.134,12.634
79,1956-1960,No target date funds,0.345,1.142,1.991,3.105,0.018,4.602,6.735,9.987,15.22,27.615,44.956,76.912,12.256
79,1956-1960,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1956-1960,Rebalance every 5 years,0.346,1.148,2.006,3.142,0.018,4.611,6.785,10.01,15.434,27.653,44.649,76.923,12.263
79,1956-1960,Reduce fees,0.348,1.153,2.029,3.182,0.018,4.711,6.935,10.249,15.729,28.136,45.162,78.194,12.474
79,1956-1960,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1956-1960,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1961-1965,All Roth-401k accounts #1,0.282,1.052,1.829,2.792,0.019,4.077,5.769,8.604,13.236,24.823,40.333,69.816,10.642
79,1961-1965,All Roth-401k accounts #2,0.294,1.082,1.882,2.887,0.021,4.24,6.124,9.005,13.918,25.844,41.568,70.549,10.979
79,1961-1965,Baseline,0.296,1.099,1.932,2.948,0.021,4.377,6.327,9.392,14.284,26.586,42.555,71.411,11.235
79,1961-1965,High participation,0.303,1.131,1.986,3.015,0.025,4.467,6.48,9.554,14.493,26.623,42.708,71.411,11.333
79,1961-1965,Less risk,0.294,1.091,1.907,2.93,0.02,4.34,6.201,9.143,13.957,25.273,41.065,70.098,10.995
79,1961-1965,Low participation,0.294,1.06,1.888,2.902,0.02,4.287,6.119,9.199,14.105,26.122,42.265,70.884,11.106
79,1961-1965,Mandated employer plans (100%),0.295,1.101,1.937,2.959,0.023,4.382,6.328,9.411,14.28,26.586,42.555,71.411,11.24
79,1961-1965,Mandated employer plans (60%),0.295,1.097,1.932,2.959,0.022,4.382,6.327,9.405,14.28,26.586,42.555,71.411,11.239
79,1961-1965,More risk,0.295,1.104,1.942,2.971,0.021,4.428,6.454,9.563,14.502,27.084,43.566,71.707,11.407
79,1961-1965,No auto-enrollment,0.303,1.131,1.986,3.015,0.025,4.467,6.48,9.554,14.493,26.623,42.708,71.411,11.333
79,1961-1965,No cash outs,0.333,1.209,2.101,3.189,0.041,4.62,6.732,9.966,15.201,27.438,43.533,72.33,11.672
79,1961-1965,No target date funds,0.294,1.097,1.923,2.933,0.021,4.365,6.272,9.325,14.227,26.49,42.161,71.277,11.205
79,1961-1965,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1961-1965,Rebalance every 5 years,0.296,1.097,1.923,2.948,0.021,4.377,6.327,9.392,14.313,26.486,42.412,71.29,11.229
79,1961-1965,Reduce fees,0.3,1.119,1.959,2.986,0.022,4.449,6.454,9.616,14.651,27.214,43.63,71.775,11.452
79,1961-1965,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1961-1965,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1966-1970,All Roth-401k accounts #1,0.289,1.186,2.132,3.236,-0.01,4.731,6.933,10.302,15.584,29.269,46.356,81.827,12.104
79,1966-1970,All Roth-401k accounts #2,0.317,1.269,2.24,3.43,-0.009,5.06,7.44,11.073,16.718,30.93,48.919,83.658,12.678
79,1966-1970,Baseline,0.331,1.302,2.363,3.564,-0.009,5.293,7.811,11.495,17.519,31.903,50.282,84.278,13.104
79,1966-1970,High participation,0.346,1.336,2.43,3.623,-0.008,5.377,7.96,11.742,17.824,32.257,50.282,84.278,13.232
79,1966-1970,Less risk,0.329,1.301,2.326,3.534,-0.009,5.272,7.595,11.24,17.124,30.753,48.279,83.698,12.767
79,1966-1970,Low participation,0.323,1.273,2.255,3.446,-0.01,5.141,7.584,11.266,17.358,31.576,49.758,83.8,12.938
79,1966-1970,Mandated employer plans (100%),0.337,1.318,2.381,3.574,-0.008,5.303,7.814,11.502,17.519,31.903,50.282,84.278,13.118
79,1966-1970,Mandated employer plans (60%),0.337,1.318,2.372,3.573,-0.008,5.302,7.806,11.501,17.519,31.903,50.282,84.278,13.115
79,1966-1970,More risk,0.333,1.307,2.402,3.581,-0.009,5.376,7.98,11.678,17.931,32.457,51.453,86.104,13.333
79,1966-1970,No auto-enrollment,0.346,1.336,2.43,3.623,-0.008,5.377,7.96,11.742,17.824,32.257,50.282,84.278,13.232
79,1966-1970,No cash outs,0.399,1.452,2.634,3.928,0.022,5.762,8.583,12.022,18.258,33.154,51.527,87.21,13.674
79,1966-1970,No target date funds,0.331,1.285,2.344,3.52,-0.009,5.21,7.674,11.301,17.493,32.183,49.672,85.054,13.029
79,1966-1970,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1966-1970,Rebalance every 5 years,0.331,1.298,2.363,3.561,-0.009,5.302,7.811,11.48,17.519,31.885,50.417,84.167,13.098
79,1966-1970,Reduce fees,0.333,1.32,2.403,3.617,-0.009,5.402,8.022,11.83,17.936,32.485,51.561,86.192,13.406
79,1966-1970,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1966-1970,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1971-1975,All Roth-401k accounts #1,0.226,1.04,1.88,2.89,-0.012,4.274,6.317,9.566,15.064,29.351,50.055,96.791,13.439
79,1971-1975,All Roth-401k accounts #2,0.249,1.117,1.974,3.128,-0.011,4.627,6.824,10.341,16.285,31.218,51.994,99.676,14.131
79,1971-1975,Baseline,0.269,1.161,2.035,3.231,-0.01,4.863,7.212,10.91,17.216,32.545,53.314,101.164,14.634
79,1971-1975,High participation,0.285,1.177,2.085,3.333,-0.009,4.967,7.401,11.089,17.374,33.097,53.671,101.52,14.76
79,1971-1975,Less risk,0.268,1.132,2.03,3.194,-0.01,4.793,7.034,10.715,16.811,31.753,52.052,96.235,14.34
79,1971-1975,Low participation,0.253,1.122,1.99,3.168,-0.011,4.705,7.007,10.741,16.965,32.258,53.183,101.164,14.496
79,1971-1975,Mandated employer plans (100%),0.276,1.171,2.065,3.243,-0.009,4.878,7.238,10.971,17.232,32.545,53.39,101.324,14.654
79,1971-1975,Mandated employer plans (60%),0.274,1.17,2.059,3.235,-0.01,4.878,7.234,10.971,17.23,32.545,53.39,101.324,14.648
79,1971-1975,More risk,0.274,1.168,2.062,3.269,-0.01,4.891,7.298,11.166,17.544,33.198,54.763,100.868,14.826
79,1971-1975,No auto-enrollment,0.285,1.177,2.085,3.333,-0.009,4.967,7.401,11.089,17.374,33.097,53.671,101.52,14.76
79,1971-1975,No cash outs,0.346,1.301,2.262,3.55,0.016,5.324,7.859,11.603,18.235,34.618,54.995,102.072,15.246
79,1971-1975,No target date funds,0.268,1.125,2.028,3.167,-0.01,4.767,7.086,10.914,17.223,32.439,53.978,101.486,14.56
79,1971-1975,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1971-1975,Rebalance every 5 years,0.27,1.161,2.035,3.231,-0.01,4.856,7.202,10.914,17.232,32.545,53.314,101.164,14.63
79,1971-1975,Reduce fees,0.273,1.175,2.085,3.323,-0.01,4.936,7.357,11.19,17.722,33.415,54.934,102.072,14.915
79,1971-1975,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1971-1975,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1976-1980,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1976-1980,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1976-1985,All Roth-401k accounts #1,0.186,0.905,1.74,2.702,-0.013,3.972,5.829,8.713,13.729,26.199,42.667,74.095,11.155
79,1976-1985,All Roth-401k accounts #2,0.203,0.983,1.909,2.995,-0.012,4.447,6.521,9.74,15.245,28.602,45.797,77.739,12.038
79,1976-1985,Baseline,0.218,1.029,2.012,3.155,-0.012,4.742,7.003,10.52,16.438,30.309,48.216,80.167,12.689
79,1976-1985,High participation,0.233,1.062,2.055,3.255,-0.012,4.851,7.137,10.777,16.591,30.529,48.461,80.558,12.808
79,1976-1985,Less risk,0.217,1.03,1.995,3.128,-0.012,4.716,6.84,10.303,15.941,29.493,46.588,77.583,12.377
79,1976-1985,Low participation,0.207,1.004,1.955,3.043,-0.013,4.6,6.86,10.318,16.153,30.029,47.521,79.5,12.535
79,1976-1985,Mandated employer plans (100%),0.234,1.058,2.034,3.191,-0.012,4.795,7.032,10.52,16.502,30.309,48.384,80.558,12.715
79,1976-1985,Mandated employer plans (60%),0.225,1.05,2.031,3.184,-0.012,4.782,7.029,10.514,16.448,30.309,48.384,80.558,12.703
79,1976-1985,More risk,0.22,1.047,2.026,3.196,-0.012,4.845,7.146,10.836,16.922,31.125,49.684,81.433,12.941
79,1976-1985,No auto-enrollment,0.233,1.062,2.055,3.255,-0.012,4.851,7.137,10.777,16.591,30.529,48.461,80.558,12.808
79,1976-1985,No cash outs,0.302,1.184,2.249,3.48,0.003,5.207,7.611,11.281,17.441,31.801,49.776,81.96,13.284
79,1976-1985,No target date funds,0.217,1.015,1.983,3.121,-0.012,4.714,6.909,10.36,16.174,29.893,48.113,80.588,12.63
79,1976-1985,Rebalance every 5 years,0.218,1.03,2.013,3.155,-0.012,4.742,7.003,10.528,16.42,30.282,48.307,80.186,12.691
79,1976-1985,Reduce fees,0.22,1.048,2.048,3.213,-0.012,4.869,7.174,10.857,16.897,31.205,49.181,81.682,12.975
79,1976+,PSID,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1981+,SCF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1981+,SIPP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,1986-1995,All Roth-401k accounts #1,0.193,0.914,1.749,2.761,-0.012,3.924,5.64,8.344,13.089,24.339,40.669,73.514,10.798
79,1986-1995,All Roth-401k accounts #2,0.217,1.008,1.941,3.115,-0.01,4.485,6.598,9.847,15.149,27.269,44.848,79.806,11.908
79,1986-1995,Baseline,0.239,1.067,2.045,3.326,-0.01,4.865,7.295,10.85,16.676,29.741,48.328,81.583,12.715
79,1986-1995,High participation,0.259,1.103,2.104,3.406,-0.008,4.982,7.472,11.066,16.9,29.915,48.637,82.003,12.852
79,1986-1995,Less risk,0.243,1.061,2.044,3.3,-0.01,4.807,7.12,10.533,16.228,28.287,46.105,78.891,12.368
79,1986-1995,Low participation,0.224,1.033,1.991,3.213,-0.011,4.729,7.076,10.513,16.354,29.355,48.059,80.588,12.54
79,1986-1995,Mandated employer plans (100%),0.26,1.099,2.094,3.378,-0.007,4.953,7.402,10.951,16.764,29.768,48.293,81.583,12.775
79,1986-1995,Mandated employer plans (60%),0.251,1.089,2.08,3.365,-0.009,4.919,7.364,10.933,16.743,29.768,48.293,81.583,12.754
79,1986-1995,More risk,0.237,1.079,2.074,3.367,-0.01,4.942,7.473,11.16,16.992,30.586,48.842,83.788,12.994
79,1986-1995,No auto-enrollment,0.259,1.103,2.104,3.406,-0.008,4.982,7.472,11.066,16.9,29.915,48.637,82.003,12.852
79,1986-1995,No cash outs,0.339,1.26,2.379,3.691,0.028,5.384,7.945,11.609,17.607,31.031,49.712,83.164,13.337
79,1986-1995,No target date funds,0.233,1.06,2.031,3.281,-0.01,4.795,7.128,10.692,16.432,29.467,48.005,81.292,12.638
79,1986-1995,Rebalance every 5 years,0.239,1.069,2.045,3.326,-0.01,4.866,7.295,10.844,16.677,29.749,48.372,81.714,12.719
79,1986-1995,Reduce fees,0.243,1.089,2.084,3.385,-0.01,4.98,7.479,11.203,17.15,30.588,49.506,82.728,13.024
79,1996-2005,All Roth-401k accounts #1,0.189,0.911,1.746,2.711,-0.012,3.969,5.549,8.262,12.798,23.932,40.94,77.242,11.679
79,1996-2005,All Roth-401k accounts #2,0.217,1.032,1.949,3.051,-0.01,4.603,6.558,9.697,14.774,26.875,44.792,82.501,12.749
79,1996-2005,Baseline,0.232,1.11,2.088,3.289,-0.008,4.937,7.296,10.613,16.108,29.029,47.971,84.889,13.525
79,1996-2005,High participation,0.248,1.143,2.14,3.397,-0.006,5.077,7.455,10.787,16.351,29.239,48.094,84.889,13.657
79,1996-2005,Less risk,0.234,1.103,2.083,3.259,-0.008,4.895,7.105,10.326,15.615,27.755,45.93,83.642,13.238
79,1996-2005,Low participation,0.219,1.071,2.001,3.185,-0.009,4.814,7.059,10.349,15.805,28.695,47.692,84.361,13.355
79,1996-2005,Mandated employer plans (100%),0.251,1.153,2.15,3.388,-0.001,5.034,7.406,10.769,16.205,28.966,48.075,85.262,13.593
79,1996-2005,Mandated employer plans (60%),0.239,1.14,2.115,3.335,-0.007,4.984,7.352,10.693,16.172,28.933,47.971,85.262,13.557
79,1996-2005,More risk,0.238,1.118,2.112,3.356,-0.008,5.028,7.427,10.881,16.558,29.687,48.91,86.242,13.803
79,1996-2005,No auto-enrollment,0.248,1.143,2.14,3.397,-0.006,5.077,7.455,10.787,16.351,29.239,48.094,84.889,13.657
79,1996-2005,No cash outs,0.338,1.29,2.39,3.697,0.029,5.393,7.86,11.409,17.247,30.278,49.484,86.595,14.163
79,1996-2005,No target date funds,0.23,1.096,2.069,3.231,-0.008,4.896,7.171,10.466,15.836,28.953,47.209,84.825,13.405
79,1996-2005,Rebalance every 5 years,0.232,1.11,2.088,3.29,-0.008,4.942,7.3,10.613,16.113,29.029,47.971,85.017,13.529
79,1996-2005,Reduce fees,0.236,1.129,2.12,3.364,-0.008,5.067,7.504,10.935,16.628,29.805,49.037,85.97,13.818
79,2006-2015,All Roth-401k accounts #1,0.16,0.832,1.684,2.653,-0.007,3.773,5.371,7.809,12.391,23.32,39.062,73.158,13
79,2006-2015,All Roth-401k accounts #2,0.196,0.951,1.886,3.044,-0.001,4.376,6.207,9.157,14.493,27.058,41.146,78.223,14.061
79,2006-2015,Baseline,0.211,1.007,2.029,3.278,0,4.841,6.891,10.029,15.993,28.785,44.613,80.442,14.823
79,2006-2015,High participation,0.225,1.017,2.089,3.359,0.001,4.935,6.998,10.331,16.227,29.081,44.652,82.224,14.95
79,2006-2015,Less risk,0.212,1.002,2.022,3.265,0,4.761,6.784,9.872,15.482,27.831,44.212,78.026,14.55
79,2006-2015,Low participation,0.196,0.964,1.958,3.153,-0.006,4.623,6.687,9.872,15.695,28.651,44.532,80.396,14.654
79,2006-2015,Mandated employer plans (100%),0.226,1.04,2.087,3.335,0.001,4.888,6.998,10.156,16.123,29.033,44.635,80.442,14.899
79,2006-2015,Mandated employer plans (60%),0.224,1.015,2.05,3.312,0.001,4.869,6.971,10.142,16.029,29.033,44.635,80.442,14.871
79,2006-2015,More risk,0.215,1.006,2.074,3.312,0,4.872,7.019,10.54,16.433,29.651,45.53,81.947,15.056
79,2006-2015,No auto-enrollment,0.225,1.017,2.089,3.359,0.001,4.935,6.998,10.331,16.227,29.081,44.652,82.224,14.95
79,2006-2015,No cash outs,0.291,1.21,2.339,3.663,0.021,5.38,7.521,11.101,17.243,30.148,45.999,83.658,15.515
79,2006-2015,No target date funds,0.211,1,2.025,3.228,0,4.757,6.801,9.95,15.799,28.651,44.685,82.296,14.777
79,2006-2015,Rebalance every 5 years,0.211,1.007,2.032,3.28,0,4.841,6.89,10.062,15.993,28.877,44.533,80.442,14.826
79,2006-2015,Reduce fees,0.217,1.02,2.069,3.342,0,4.931,7.051,10.411,16.56,29.671,46.012,80.685,15.109
79,2016-2025,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2016-2025,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2026-2035,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Mandated employer plans (60%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,More risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,No auto-enrollment,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,No cash outs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,No target date funds,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Rebalance every 5 years,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2036-2045,Reduce fees,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,All Roth-401k accounts #1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,All Roth-401k accounts #2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,Baseline,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,High participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,Less risk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,Low participation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
79,2046-2055,Mandated employer plans (100%),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
